	mir	dis	cau
32149	hsa-mir-489	Neurilemmoma	0
444	hsa-let-7d	Brain Neoplasms	0
32756	hsa-mir-493	Periodontitis	0
9657	hsa-mir-153	Schizophrenia	0
18779	hsa-mir-26a	Diabetic Retinopathy	0
31439	hsa-mir-483	Thyroid Neoplasms	0
14704	hsa-mir-200c	Reperfusion Injury	0
8304	hsa-mir-143	Sarcoma	0
40978	hsa-mir-638	Periodontal Diseases	0
10928	hsa-mir-181d	Gout	0
39673	hsa-mir-615	Atrial Fibrillation	0
38108	hsa-mir-582	Myelodysplastic Syndromes	0
19469	hsa-mir-296	Coronary Artery Disease	0
10670	hsa-mir-181b	Liver Failure	0
35555	hsa-mir-517a	Multiple Myeloma	0
39744	hsa-mir-615	Liposarcoma	0
15019	hsa-mir-204	Atrial Fibrillation	0
1868	hsa-mir-106a	Adenoviridae Infections	0
26153	hsa-mir-367	Burkitt Lymphoma	0
30453	hsa-mir-449b	Gastrointestinal Neoplasms	0
3524	hsa-mir-1236	Hemangiosarcoma	0
9402	hsa-mir-152	Cardiomyopathies	0
39268	hsa-mir-608	Hemangioma	0
21617	hsa-mir-30a	Tourette Syndrome	0
31893	hsa-mir-487b	Wounds and Injuries	0
17538	hsa-mir-22	Burns	0
30110	hsa-mir-433	Tongue Neoplasms	0
26161	hsa-mir-367	Cholangiocarcinoma	0
35539	hsa-mir-517a	Leiomyosarcoma	0
9654	hsa-mir-153	Retinoblastoma	0
25439	hsa-mir-34b	Cystic Fibrosis	0
40898	hsa-mir-638	Cystic Fibrosis	0
19946	hsa-mir-29a	Huntington Disease	0
8354	hsa-mir-144	Endometriosis	0
7916	hsa-mir-141	Burkitt Lymphoma	0
5643	hsa-mir-1297	Burns	0
31361	hsa-mir-483	Huntington Disease	0
15407	hsa-mir-206	Tourette Syndrome	0
18148	hsa-mir-224	Nervous System Diseases	0
39289	hsa-mir-608	Leprosy	0
17298	hsa-mir-218	Ischemia	0
3546	hsa-mir-1236	Liver Diseases	0
26544	hsa-mir-371	Parkinson Disease	0
30644	hsa-mir-451	Marek Disease	0
3092	hsa-mir-122	Laryngeal Neoplasms	0
36347	hsa-mir-520d	Schizophrenia	0
14930	hsa-mir-203	Hepatitis B	0
39851	hsa-mir-616	Demyelinating Diseases	0
33483	hsa-mir-499a	Precursor Cell Lymphoblastic Leukemia-Lymphoma	0
27059	hsa-mir-374b	Fatty Liver	0
2631	hsa-mir-1179	Hepatitis C	0
20974	hsa-mir-302b	Mouth Neoplasms	0
22926	hsa-mir-323a	Retinoblastoma	0
45141	hsa-mir-942	Nasopharyngeal Neoplasms	0
33645	hsa-mir-500a	Retinoblastoma	0
6221	hsa-mir-130b	Arthritis	0
20948	hsa-mir-302b	Hypertension	0
8635	hsa-mir-146a	Leiomyoma	0
5285	hsa-mir-128	Myocarditis	0
37428	hsa-mir-570	Cardiomyopathies	0
2680	hsa-mir-1179	Oligodendroglioma	0
41483	hsa-mir-652	Cardiomegaly	0
16690	hsa-mir-215	Hearing Loss	0
27312	hsa-mir-376a	Arthritis	0
36379	hsa-mir-520e	Burns	0
7214	hsa-mir-136	Brain Neoplasms	0
21061	hsa-mir-302c	Colitis	0
5246	hsa-mir-128	Hepatitis C	0
29352	hsa-mir-422a	Polycystic Kidney Diseases	0
33479	hsa-mir-499a	Pheochromocytoma	0
25233	hsa-mir-346	Multiple Myeloma	0
17524	hsa-mir-22	Adrenocortical Carcinoma	0
5125	hsa-mir-1271	Lung Neoplasms	0
11954	hsa-mir-188	Inflammation	0
16416	hsa-mir-212	Hearing Loss	0
10286	hsa-mir-16	Meningioma	0
29297	hsa-mir-422a	Hyperglycemia	0
30885	hsa-mir-452	Diabetes Mellitus	0
23609	hsa-mir-329	Leiomyosarcoma	0
33626	hsa-mir-500a	Pain	0
23130	hsa-mir-325	Diabetic Nephropathies	0
10351	hsa-mir-17	Brain Ischemia	0
31799	hsa-mir-487b	Heart Diseases	0
43473	hsa-mir-758	Hepatitis B	0
11827	hsa-mir-187	Melanoma	0
9272	hsa-mir-150	Biliary Tract Neoplasms	0
35506	hsa-mir-517a	Fibrosarcoma	0
14357	hsa-mir-200a	Fragile X Syndrome	0
8542	hsa-mir-145	Myotonic Dystrophy	0
44321	hsa-mir-922	Cataract	0
5346	hsa-mir-129	Biliary Tract Neoplasms	0
35071	hsa-mir-511	Hyperglycemia	0
17082	hsa-mir-216b	Waldenstrom Macroglobulinemia	0
43107	hsa-mir-718	Thyroid Neoplasms	0
35761	hsa-mir-520a	Acute Lung Injury	0
27846	hsa-mir-378a	Metabolic Diseases	0
17300	hsa-mir-218	Kidney Diseases	0
5783	hsa-mir-1301	Atrial Fibrillation	0
23286	hsa-mir-326	Endomyocardial Fibrosis	0
44163	hsa-mir-885	Waldenstrom Macroglobulinemia	0
39252	hsa-mir-608	Endomyocardial Fibrosis	0
30591	hsa-mir-451	Crohn Disease	0
24419	hsa-mir-33a	Brain Ischemia	0
19522	hsa-mir-296	Liver Neoplasms	0
12360	hsa-mir-191	Diabetic Nephropathies	0
2946	hsa-mir-1207	Keloid	0
25713	hsa-mir-361	Cataract	0
30645	hsa-mir-451	Medulloblastoma	0
19554	hsa-mir-296	Parkinson Disease	0
4733	hsa-mir-125b	Pain	0
9213	hsa-mir-149	Myocarditis	0
29163	hsa-mir-421	Liposarcoma	0
45753	hsa-mir-98	Pulmonary Fibrosis	0
1683	hsa-mir-103a	Parkinson Disease	0
18399	hsa-mir-23b	Keloid	0
12977	hsa-mir-194	Laryngeal Neoplasms	0
27925	hsa-mir-379	Cardiomyopathies	0
1933	hsa-mir-106a	Ischemia	0
2578	hsa-mir-1179	Atherosclerosis	0
40201	hsa-mir-625	Lupus Nephritis	0
19004	hsa-mir-26b	Sepsis	0
13812	hsa-mir-199a	Graves Disease	0
29906	hsa-mir-431	Metabolic Diseases	0
7631	hsa-mir-139	Arthritis	0
10788	hsa-mir-181c	Hemangiosarcoma	0
43051	hsa-mir-718	Marek Disease	0
20330	hsa-mir-300	Diabetic Nephropathies	0
2223	hsa-mir-107	Liver Cirrhosis	0
33804	hsa-mir-501	Stroke	0
28858	hsa-mir-410	Ischemia	0
34844	hsa-mir-508	Stroke	0
41749	hsa-mir-657	Retinoblastoma	0
3329	hsa-mir-1231	Brain Neoplasms	0
27364	hsa-mir-376a	Hemangioma	0
3829	hsa-mir-1246	Lupus Nephritis	0
28339	hsa-mir-382	Stroke	0
33621	hsa-mir-500a	Oligodendroglioma	0
4112	hsa-mir-124a	Hypertrophy	0
38766	hsa-mir-593	Atrial Fibrillation	0
4678	hsa-mir-125b	Fragile X Syndrome	0
42561	hsa-mir-675	Endometriosis	0
6921	hsa-mir-135a	Atrial Fibrillation	0
43231	hsa-mir-720	Parkinson Disease	0
30227	hsa-mir-448	Osteoarthritis	0
34992	hsa-mir-509	Small Cell Lung Carcinoma	0
25353	hsa-mir-34a	Liposarcoma	0
26515	hsa-mir-371	Marek Disease	0
39017	hsa-mir-599	Oligodendroglioma	0
41883	hsa-mir-661	Parkinson Disease	0
36716	hsa-mir-524	Granulosa Cell Tumor	0
30663	hsa-mir-451	Oligodendroglioma	0
33393	hsa-mir-499a	Cystic Fibrosis	0
36868	hsa-mir-539	Graves Disease	0
32725	hsa-mir-493	Lupus Nephritis	0
4217	hsa-mir-1254	Cerebral Hemorrhage	0
25884	hsa-mir-362	Fibrosarcoma	0
23421	hsa-mir-328	Demyelinating Diseases	0
21495	hsa-mir-30a	Barrett Esophagus	0
31286	hsa-mir-455	Sepsis	0
21209	hsa-mir-302d	Choriocarcinoma	0
43623	hsa-mir-760	Hemangioma	0
9724	hsa-mir-154	Hearing Loss	0
3553	hsa-mir-1236	Melanoma	0
29662	hsa-mir-424	Schizophrenia	0
21506	hsa-mir-30a	Cataract	0
5627	hsa-mir-1297	Adrenocortical Carcinoma	0
41856	hsa-mir-661	Medulloblastoma	0
14165	hsa-mir-19a	Spinal Cord Injuries	0
33871	hsa-mir-502	Hemangiosarcoma	0
13237	hsa-mir-196a	Hemangioma	0
19824	hsa-mir-299	Liver Neoplasms	0
704	hsa-let-7e	Sepsis	0
19855	hsa-mir-299	Pancreatic Neoplasms	0
37246	hsa-mir-544a	Small Cell Lung Carcinoma	0
20601	hsa-mir-301b	Biliary Tract Neoplasms	0
26996	hsa-mir-374a	Reperfusion Injury	0
43191	hsa-mir-720	Leiomyosarcoma	0
44336	hsa-mir-922	Diabetic Retinopathy	0
41188	hsa-mir-647	Chordoma	0
7419	hsa-mir-137	Ischemia	0
35676	hsa-mir-519d	Hodgkin Disease	0
39523	hsa-mir-612	Barrett Esophagus	0
45980	hsa-mir-99b	HIV Infections	0
17064	hsa-mir-216b	Rectal Neoplasms	0
43066	hsa-mir-718	Nasopharyngeal Neoplasms	0
2923	hsa-mir-1207	Gout	0
26514	hsa-mir-371	Lymphoma	0
16852	hsa-mir-216a	Hypertension	0
43220	hsa-mir-720	Neurilemmoma	0
34395	hsa-mir-505	Rhabdomyosarcoma	0
38349	hsa-mir-589	Diabetes Mellitus	0
16728	hsa-mir-215	Mouth Neoplasms	0
22370	hsa-mir-32	Cataract	0
31487	hsa-mir-485	Endomyocardial Fibrosis	0
43011	hsa-mir-718	Glioma	0
7660	hsa-mir-139	Diabetic Nephropathies	0
39329	hsa-mir-608	Periodontitis	0
44390	hsa-mir-922	Meningioma	0
29966	hsa-mir-433	Adrenal Cortex Neoplasms	0
23434	hsa-mir-328	Gout	0
11231	hsa-mir-183	Kidney Diseases	0
40823	hsa-mir-637	Neurodegenerative Diseases	0
25963	hsa-mir-362	Pre-Eclampsia	0
25490	hsa-mir-34b	Liver Neoplasms	0
34127	hsa-mir-504	Burns	0
43505	hsa-mir-758	Metabolic Diseases	0
25268	hsa-mir-346	Pulmonary Fibrosis	0
8888	hsa-mir-148a	Heart Failure	0
21003	hsa-mir-302b	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	0
22068	hsa-mir-30e	Alzheimer Disease	0
35743	hsa-mir-519d	Reperfusion Injury	0
10936	hsa-mir-181d	Hemangioma	0
11396	hsa-mir-184	Myocardial Reperfusion Injury	0
9003	hsa-mir-148b	Cystic Fibrosis	0
10038	hsa-mir-15a	Periodontitis	0
333	hsa-let-7c	Glioma	0
23439	hsa-mir-328	Hearing Loss	0
5445	hsa-mir-129	Pheochromocytoma	0
43453	hsa-mir-758	Endometrial Neoplasms	0
31873	hsa-mir-487b	Pulmonary Fibrosis	0
30291	hsa-mir-449a	Cholesteatoma	0
14464	hsa-mir-200b	Brain Ischemia	0
30210	hsa-mir-448	Mouth Neoplasms	0
38092	hsa-mir-582	Liposarcoma	0
44588	hsa-mir-92a	Thyroid Neoplasms	0
836	hsa-let-7f	Pheochromocytoma	0
19107	hsa-mir-27a	Nasopharyngeal Neoplasms	0
18184	hsa-mir-224	Tongue Neoplasms	0
19747	hsa-mir-299	Astrocytoma	0
4333	hsa-mir-1254	Small Cell Lung Carcinoma	0
23877	hsa-mir-331	Head and Neck Neoplasms	0
10152	hsa-mir-15b	Musculoskeletal Abnormalities	0
1744	hsa-mir-105	Chordoma	0
26753	hsa-mir-373	Colonic Neoplasms	0
36357	hsa-mir-520d	Uterine Cervical Neoplasms	0
12557	hsa-mir-192	Medulloblastoma	0
30688	hsa-mir-451	Small Cell Lung Carcinoma	0
22560	hsa-mir-320a	Hypertrophy	0
44431	hsa-mir-922	Reperfusion Injury	0
4316	hsa-mir-1254	Polycystic Kidney Diseases	0
40373	hsa-mir-628	Neurodegenerative Diseases	0
25140	hsa-mir-346	Adenoviridae Infections	0
35432	hsa-mir-513b	Polycystic Kidney Diseases	0
38056	hsa-mir-582	Fibrosarcoma	0
6725	hsa-mir-133b	Neurilemmoma	0
36752	hsa-mir-524	Lymphoma	0
8155	hsa-mir-142	Parkinson Disease	0
8958	hsa-mir-148a	Sarcoma	0
6203	hsa-mir-130a	Sepsis	0
44574	hsa-mir-92a	Pulmonary Embolism	0
43726	hsa-mir-873	Astrocytoma	0
20561	hsa-mir-301a	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	0
39708	hsa-mir-615	Fibrosarcoma	0
2623	hsa-mir-1179	Head and Neck Neoplasms	0
18814	hsa-mir-26a	Leiomyosarcoma	0
40035	hsa-mir-622	Inflammatory Bowel Diseases	0
36613	hsa-mir-522	Myocarditis	0
42564	hsa-mir-675	Fatty Liver	0
29103	hsa-mir-421	Cardiovascular Diseases	0
37561	hsa-mir-574	Adrenal Cortex Neoplasms	0
10467	hsa-mir-181a	Aortic Valve Stenosis	0
37767	hsa-mir-575	Hemangiosarcoma	0
34693	hsa-mir-507	Stomach Neoplasms	0
45283	hsa-mir-944	Metabolic Diseases	0
9676	hsa-mir-154	Aortic Valve Stenosis	0
19016	hsa-mir-27a	Adrenal Cortex Neoplasms	0
37897	hsa-mir-577	Diabetes Mellitus	0
28752	hsa-mir-409	Osteoarthritis	0
20934	hsa-mir-302b	Graves Disease	0
16626	hsa-mir-214	Sarcoma	0
8729	hsa-mir-146b	Cystic Fibrosis	0
44881	hsa-mir-93	Tourette Syndrome	0
44039	hsa-mir-885	Cholangiocarcinoma	0
22794	hsa-mir-323a	Adrenal Cortex Neoplasms	0
29220	hsa-mir-421	Small Cell Lung Carcinoma	0
407	hsa-let-7c	Pulmonary Embolism	0
11725	hsa-mir-186	Spinal Cord Injuries	0
36075	hsa-mir-520c	Brain Neoplasms	0
36619	hsa-mir-522	Neuroblastoma	0
40803	hsa-mir-637	Lymphoma	0
42026	hsa-mir-663	Obesity	0
8516	hsa-mir-145	Keloid	0
28011	hsa-mir-379	Neurilemmoma	0
39668	hsa-mir-615	Aortic Valve Stenosis	0
38095	hsa-mir-582	Liver Failure	0
4725	hsa-mir-125b	Nasopharyngeal Neoplasms	0
43064	hsa-mir-718	Myocarditis	0
36891	hsa-mir-539	Leiomyoma	0
7209	hsa-mir-136	Atrial Fibrillation	0
27818	hsa-mir-378a	HIV Infections	0
38444	hsa-mir-589	Pulmonary Fibrosis	0
44083	hsa-mir-885	Hypertrophy	0
13300	hsa-mir-196a	Pre-Eclampsia	0
36290	hsa-mir-520d	Liposarcoma	0
4989	hsa-mir-127	Myocardial Ischemia	0
4356	hsa-mir-1258	Atrial Fibrillation	0
5259	hsa-mir-128	Kidney Neoplasms	0
12046	hsa-mir-18a	Atrial Fibrillation	0
4421	hsa-mir-1258	Laryngeal Neoplasms	0
33321	hsa-mir-498	Osteoarthritis	0
37686	hsa-mir-574	Psoriasis	0
28358	hsa-mir-383	Atherosclerosis	0
42396	hsa-mir-671	Cholesteatoma	0
3502	hsa-mir-1236	Diabetic Nephropathies	0
2497	hsa-mir-10b	Inflammatory Bowel Diseases	0
10011	hsa-mir-15a	Lupus Nephritis	0
13262	hsa-mir-196a	Liver Failure	0
33551	hsa-mir-500a	Endometrial Neoplasms	0
23253	hsa-mir-326	Astrocytoma	0
7359	hsa-mir-137	Atherosclerosis	0
329	hsa-let-7c	Fibrosarcoma	0
38333	hsa-mir-589	Cardiomyopathies	0
8631	hsa-mir-146a	Keloid	0
24664	hsa-mir-33b	Parkinson Disease	0
36184	hsa-mir-520c	Pre-Eclampsia	0
25266	hsa-mir-346	Psoriasis	0
40742	hsa-mir-637	Cholesteatoma	0
11353	hsa-mir-184	Hemangioma	0
32041	hsa-mir-488	Uterine Cervical Neoplasms	0
5862	hsa-mir-1301	Marek Disease	0
18605	hsa-mir-24	Waldenstrom Macroglobulinemia	0
32461	hsa-mir-491	Polycystic Kidney Diseases	0
35339	hsa-mir-513b	Colonic Neoplasms	0
5670	hsa-mir-1297	Fragile X Syndrome	0
11765	hsa-mir-187	Colitis	0
16459	hsa-mir-212	Myocardial Reperfusion Injury	0
20246	hsa-mir-29c	Myocardial Infarction	0
39128	hsa-mir-602	Inflammation	0
14336	hsa-mir-200a	Cataract	0
36581	hsa-mir-522	Inflammation	0
18020	hsa-mir-223	Periodontitis	0
43430	hsa-mir-758	Burkitt Lymphoma	0
17179	hsa-mir-217	Myelodysplastic Syndromes	0
31604	hsa-mir-486	Arthritis	0
5150	hsa-mir-1271	Oligodendroglioma	0
29379	hsa-mir-422a	Waldenstrom Macroglobulinemia	0
5359	hsa-mir-129	Chordoma	0
739	hsa-let-7f	Cardiovascular Diseases	0
40946	hsa-mir-638	Liver Failure	0
18215	hsa-mir-23a	Chordoma	0
18907	hsa-mir-26b	Cystic Fibrosis	0
11342	hsa-mir-184	Fragile X Syndrome	0
25505	hsa-mir-34b	Myocardial Reperfusion Injury	0
43626	hsa-mir-760	Hepatitis B	0
12746	hsa-mir-193a	Rhabdomyosarcoma	0
10872	hsa-mir-181c	Thyroid Neoplasms	0
6975	hsa-mir-135a	Hodgkin Disease	0
4428	hsa-mir-1258	Liver Diseases	0
33967	hsa-mir-503	Adrenocortical Carcinoma	0
17106	hsa-mir-217	Carotid Artery Diseases	0
15773	hsa-mir-20a	Ischemia	0
31447	hsa-mir-485	Adenoviridae Infections	0
36832	hsa-mir-539	Burkitt Lymphoma	0
42944	hsa-mir-708	Retinoblastoma	0
42592	hsa-mir-675	Keloid	0
37824	hsa-mir-575	Pain	0
27690	hsa-mir-377	Liver Cirrhosis	0
18741	hsa-mir-25	Urinary Bladder Neoplasms	0
13608	hsa-mir-197	Stroke	0
20849	hsa-mir-302a	Pancreatic Neoplasms	0
16291	hsa-mir-211	Laryngeal Neoplasms	0
24901	hsa-mir-342	Hematologic Neoplasms	0
32559	hsa-mir-492	Ischemia	0
19238	hsa-mir-27b	Musculoskeletal Abnormalities	0
26263	hsa-mir-367	Pulmonary Embolism	0
3197	hsa-mir-1228	Demyelinating Diseases	0
35541	hsa-mir-517a	Leukemia	0
12519	hsa-mir-192	Granulosa Cell Tumor	0
15936	hsa-mir-20b	Musculoskeletal Abnormalities	0
43392	hsa-mir-744	Pulmonary Embolism	0
11216	hsa-mir-183	Hemangiosarcoma	0
16893	hsa-mir-216a	Obesity	0
106	hsa-let-7a	Neuroblastoma	0
1195	hsa-mir-1	Gastrointestinal Neoplasms	0
6119	hsa-mir-130a	Gastrointestinal Neoplasms	0
28041	hsa-mir-379	Schizophrenia	0
41573	hsa-mir-652	Neurodegenerative Diseases	0
41400	hsa-mir-650	Lymphoma	0
5803	hsa-mir-1301	Colonic Neoplasms	0
22829	hsa-mir-323a	Diabetes Mellitus	0
44474	hsa-mir-92a	Cataract	0
2689	hsa-mir-1179	Periodontitis	0
33127	hsa-mir-497	Hepatitis B	0
5247	hsa-mir-128	Hepatoblastoma	0
37597	hsa-mir-574	Diabetic Retinopathy	0
33802	hsa-mir-501	Spinal Cord Injuries	0
8920	hsa-mir-148a	Meningioma	0
36397	hsa-mir-520e	Diabetes Mellitus	0
24029	hsa-mir-335	Hematologic Neoplasms	0
7572	hsa-mir-138	Lupus Nephritis	0
33243	hsa-mir-498	Crohn Disease	0
15328	hsa-mir-206	Hemangioma	0
5751	hsa-mir-1297	Pulmonary Embolism	0
24732	hsa-mir-340	Demyelinating Diseases	0
35046	hsa-mir-511	Endomyocardial Fibrosis	0
33184	hsa-mir-497	Polycystic Kidney Diseases	0
15624	hsa-mir-208b	Hodgkin Disease	0
6593	hsa-mir-133a	Periodontitis	0
17540	hsa-mir-22	Cardiomyopathies	0
19471	hsa-mir-296	Cystic Fibrosis	0
30390	hsa-mir-449a	Retinal Degeneration	0
29132	hsa-mir-421	Gout	0
43620	hsa-mir-760	Hearing Loss	0
36237	hsa-mir-520d	Choriocarcinoma	0
9273	hsa-mir-150	Brain Ischemia	0
5603	hsa-mir-1296	Pulmonary Embolism	0
9162	hsa-mir-149	Gout	0
9515	hsa-mir-152	Testicular Neoplasms	0
38899	hsa-mir-593	Thyroid Neoplasms	0
41306	hsa-mir-647	Tongue Neoplasms	0
19756	hsa-mir-299	Burkitt Lymphoma	0
9051	hsa-mir-148b	Liver Failure	0
27574	hsa-mir-376c	Pancreatic Neoplasms	0
5011	hsa-mir-127	Precursor Cell Lymphoblastic Leukemia-Lymphoma	0
27514	hsa-mir-376c	Heart Failure	0
3442	hsa-mir-1231	Pulmonary Embolism	0
42547	hsa-mir-675	Chordoma	0
32614	hsa-mir-492	Pre-Eclampsia	0
25841	hsa-mir-362	Adrenal Cortex Neoplasms	0
7637	hsa-mir-139	Biliary Atresia	0
41359	hsa-mir-650	Gastrointestinal Neoplasms	0
4422	hsa-mir-1258	Leiomyoma	0
43976	hsa-mir-874	Osteoarthritis	0
17169	hsa-mir-217	Lymphoma	0
45506	hsa-mir-96	Brain Ischemia	0
36806	hsa-mir-524	Testicular Neoplasms	0
5954	hsa-mir-1303	Colonic Neoplasms	0
6487	hsa-mir-132	Tourette Syndrome	0
25299	hsa-mir-34a	Biliary Atresia	0
31747	hsa-mir-487b	Alzheimer Disease	0
27684	hsa-mir-377	Laryngeal Neoplasms	0
40862	hsa-mir-637	Urinary Bladder Neoplasms	0
36361	hsa-mir-520e	Adenoviridae Infections	0
1982	hsa-mir-106a	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	0
23553	hsa-mir-329	Cardiomyopathies	0
16460	hsa-mir-212	Myocarditis	0
41799	hsa-mir-661	Coronary Artery Disease	0
27571	hsa-mir-376c	Osteosarcoma	0
37232	hsa-mir-544a	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	0
428	hsa-let-7d	Acute Lung Injury	0
44041	hsa-mir-885	Chordoma	0
32853	hsa-mir-494	Inflammatory Bowel Diseases	0
9151	hsa-mir-149	Diabetic Retinopathy	0
12752	hsa-mir-193a	Stroke	0
1833	hsa-mir-105	Parkinson Disease	0
38045	hsa-mir-582	Crohn Disease	0
23103	hsa-mir-325	Atrial Fibrillation	0
18272	hsa-mir-23a	Lymphoma	0
6350	hsa-mir-130b	Thyroid Neoplasms	0
3117	hsa-mir-122	Myotonic Dystrophy	0
24160	hsa-mir-338	Glioblastoma	0
41119	hsa-mir-646	Neurodegenerative Diseases	0
20329	hsa-mir-300	Diabetes Mellitus	0
37254	hsa-mir-544a	Uterine Cervical Neoplasms	0
30600	hsa-mir-451	Endomyocardial Fibrosis	0
43914	hsa-mir-874	Glioma	0
18679	hsa-mir-25	Leiomyosarcoma	0
16743	hsa-mir-215	Neurodegenerative Diseases	0
40091	hsa-mir-622	Pre-Eclampsia	0
3920	hsa-mir-1247	Cholesteatoma	0
2131	hsa-mir-106b	Sarcoma	0
33794	hsa-mir-501	Reperfusion Injury	0
21022	hsa-mir-302b	Stroke	0
24209	hsa-mir-338	Myocardial Reperfusion Injury	0
39052	hsa-mir-599	Tongue Neoplasms	0
40538	hsa-mir-629	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	0
28884	hsa-mir-410	Myocardial Infarction	0
33857	hsa-mir-502	Fibrosarcoma	0
16636	hsa-mir-214	Waldenstrom Macroglobulinemia	0
15638	hsa-mir-208b	Leprosy	0
16371	hsa-mir-212	Astrocytoma	0
34012	hsa-mir-503	Granulosa Cell Tumor	0
45096	hsa-mir-942	Heart Failure	0
5541	hsa-mir-1296	Hypertension	0
34982	hsa-mir-509	Pulmonary Embolism	0
15568	hsa-mir-208b	Atherosclerosis	0
6550	hsa-mir-133a	Keloid	0
14941	hsa-mir-203	Ischemia	0
9072	hsa-mir-148b	Neurilemmoma	0
903	hsa-let-7g	Diabetic Nephropathies	0
868	hsa-let-7g	Adrenal Cortex Neoplasms	0
25514	hsa-mir-34b	Oligodendroglioma	0
43042	hsa-mir-718	Leukemia	0
33525	hsa-mir-500a	Brain Ischemia	0
16327	hsa-mir-211	Osteoporosis	0
40859	hsa-mir-637	Thyroid Neoplasms	0
5728	hsa-mir-1297	Nervous System Diseases	0
443	hsa-let-7d	Brain Ischemia	0
28940	hsa-mir-411	Aortic Valve Stenosis	0
25769	hsa-mir-361	Liver Cirrhosis	0
22516	hsa-mir-320a	Carotid Artery Diseases	0
8949	hsa-mir-148a	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	0
13155	hsa-mir-195	Pheochromocytoma	0
35698	hsa-mir-519d	Lupus Nephritis	0
1872	hsa-mir-106a	Amyotrophic Lateral Sclerosis	0
33204	hsa-mir-497	Testicular Neoplasms	0
18561	hsa-mir-24	Myocardial Ischemia	0
11021	hsa-mir-181d	Testicular Neoplasms	0
20647	hsa-mir-301b	Hematologic Neoplasms	0
29583	hsa-mir-424	Hearing Loss	0
34288	hsa-mir-505	Choriocarcinoma	0
31441	hsa-mir-483	Tourette Syndrome	0
37470	hsa-mir-570	Hepatitis C	0
23964	hsa-mir-331	Testicular Neoplasms	0
4936	hsa-mir-127	Fatty Liver	0
16527	hsa-mir-214	Cataract	0
10536	hsa-mir-181a	Liver Diseases	0
42433	hsa-mir-671	HIV Infections	0
38262	hsa-mir-584	Myocardial Reperfusion Injury	0
40060	hsa-mir-622	Multiple Sclerosis	0
12082	hsa-mir-18a	Graft vs Host Disease	0
19586	hsa-mir-298	Adenoviridae Infections	0
40527	hsa-mir-629	Osteoarthritis	0
44838	hsa-mir-93	Myocardial Reperfusion Injury	0
34782	hsa-mir-508	Leukemia	0
32490	hsa-mir-492	Adrenal Cortex Neoplasms	0
11484	hsa-mir-185	Endometriosis	0
6370	hsa-mir-132	Brain Neoplasms	0
28295	hsa-mir-382	Multiple Myeloma	0
29507	hsa-mir-423	Prostatic Neoplasms	0
17450	hsa-mir-219	Leukemia	0
10748	hsa-mir-181c	Burkitt Lymphoma	0
34180	hsa-mir-504	Ischemia	0
30594	hsa-mir-451	Diabetes Mellitus	0
25782	hsa-mir-361	Multiple Myeloma	0
44234	hsa-mir-9	Kidney Diseases	0
22595	hsa-mir-320a	Nasopharyngeal Neoplasms	0
27366	hsa-mir-376a	Hematologic Neoplasms	0
33549	hsa-mir-500a	Diabetic Retinopathy	0
19762	hsa-mir-299	Cataract	0
3976	hsa-mir-1247	Liver Cirrhosis	0
1827	hsa-mir-105	Osteoarthritis	0
7147	hsa-mir-135b	Myocardial Infarction	0
17490	hsa-mir-219	Pheochromocytoma	0
43832	hsa-mir-873	Pancreatic Neoplasms	0
42589	hsa-mir-675	Inflammation	0
2006	hsa-mir-106a	Wounds and Injuries	0
4563	hsa-mir-125a	Hypertension	0
11546	hsa-mir-185	Neurilemmoma	0
2639	hsa-mir-1179	Inflammation	0
15367	hsa-mir-206	Myocardial Ischemia	0
12561	hsa-mir-192	Mouth Neoplasms	0
13067	hsa-mir-195	Carotid Artery Diseases	0
5854	hsa-mir-1301	Liposarcoma	0
27436	hsa-mir-376a	Pulmonary Fibrosis	0
28075	hsa-mir-381	Cardiomyopathies	0
17145	hsa-mir-217	Hepatoblastoma	0
28886	hsa-mir-410	Myocardial Reperfusion Injury	0
38167	hsa-mir-584	Aortic Valve Stenosis	0
35049	hsa-mir-511	Fibrosarcoma	0
42202	hsa-mir-663a	Retinoblastoma	0
23787	hsa-mir-330	Osteoporosis	0
4037	hsa-mir-1247	Thyroid Neoplasms	0
5805	hsa-mir-1301	Coronary Artery Disease	0
38937	hsa-mir-599	Colonic Neoplasms	0
41723	hsa-mir-657	Neurodegenerative Diseases	0
14752	hsa-mir-202	Colitis	0
45876	hsa-mir-99a	Neurilemmoma	0
27076	hsa-mir-374b	Hepatitis B	0
9996	hsa-mir-15a	Inflammatory Bowel Diseases	0
45830	hsa-mir-99a	Hemangiosarcoma	0
29449	hsa-mir-423	Inflammation	0
4177	hsa-mir-124a	Rhabdomyosarcoma	0
18080	hsa-mir-224	Cystic Fibrosis	0
43823	hsa-mir-873	Neuroblastoma	0
29650	hsa-mir-424	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	0
26523	hsa-mir-371	Musculoskeletal Abnormalities	0
44651	hsa-mir-92b	Hemangioma	0
2582	hsa-mir-1179	Biliary Tract Neoplasms	0
28448	hsa-mir-383	Nervous System Diseases	0
